Label                  Latency
1                     52.15 ms
2                     68.33 ms
3                     67.36 ms
4                     83.76 ms
5                     68.38 ms
6                     92.28 ms
7                     83.77 ms
8                     97.65 ms
9                     95.73 ms
10                   114.76 ms
11                   101.94 ms
12                    98.40 ms
13                    97.37 ms
14                    90.45 ms
15                    88.77 ms
16                    77.79 ms
17                    83.44 ms
18                    73.22 ms
19                    69.80 ms
20                    63.62 ms
21                    54.09 ms
22                    46.31 ms
23                    40.34 ms
24                    29.27 ms
25                    19.90 ms
26                    16.32 ms
27                    25.35 ms
28                    36.71 ms
29                    26.28 ms
30                    17.68 ms
31                    18.36 ms
32                    18.03 ms
33                    21.91 ms
34                    13.31 ms
35                    19.79 ms
36                    13.74 ms
37                    17.64 ms
38                    16.58 ms
39                    25.47 ms
40                    16.83 ms
41                    18.22 ms
42                    27.26 ms
43                    18.59 ms
44                    16.84 ms
45                    18.98 ms
46                    12.87 ms
47                    28.64 ms
48                    18.32 ms
49                    14.01 ms
50                    18.68 ms
51                    12.54 ms
52                    28.22 ms
53                    17.93 ms
54                    16.80 ms
55                    19.95 ms
56                    18.77 ms
57                    18.51 ms
58                    24.87 ms
59                    35.61 ms
60                    27.59 ms
61                    24.22 ms
62                    17.99 ms
63                    16.95 ms
64                    25.21 ms
65                    17.26 ms
66                    23.80 ms
67                    22.61 ms
68                    21.53 ms
69                    15.55 ms
70                    28.65 ms
71                    20.88 ms
72                    22.28 ms
73                    18.69 ms
74                    16.93 ms
75                    28.27 ms
76                    20.45 ms
77                    16.93 ms
78                    18.30 ms
79                    24.00 ms
80                    16.08 ms
81                    22.65 ms
82                    21.50 ms
83                    20.36 ms
84                    19.28 ms
85                    18.22 ms
86                    17.16 ms
87                    20.97 ms
88                    27.52 ms
89                    21.43 ms
90                    17.07 ms
91                    21.72 ms
92                    20.59 ms
93                    19.55 ms
94                    18.43 ms
95                    24.97 ms
96                    23.90 ms
97                    17.90 ms
98                    19.03 ms
99                    18.10 ms
100                   16.96 ms
101                   20.94 ms
102                   19.87 ms
103                   18.75 ms
104                   17.62 ms
105                   24.13 ms
106                   17.36 ms
107                   23.70 ms
108                   15.09 ms
109                   19.96 ms
110                   13.91 ms
111                   19.56 ms
112                   16.66 ms
113                   18.08 ms
114                   14.45 ms
115                   23.27 ms
116                   14.82 ms
117                   21.20 ms
118                   30.13 ms
119                   21.44 ms
120                   30.32 ms
121                   36.93 ms
122                   27.62 ms
123                   29.85 ms
124                   21.15 ms
125                   30.08 ms
126                   36.47 ms
127                   25.44 ms
128                   26.97 ms
129                   27.50 ms
130                   22.05 ms
131                   23.62 ms
132                   17.57 ms
133                   18.10 ms
134                   17.82 ms
135                   21.71 ms
136                   13.21 ms
137                   19.62 ms
138                   15.20 ms
139                   17.47 ms
140                   18.12 ms
141                   22.96 ms
142                   36.02 ms
143                   40.79 ms
144                   32.17 ms
145                   28.55 ms
146                   22.45 ms
147                   18.06 ms
148                   22.88 ms
149                   15.90 ms
150                   19.82 ms
151                   11.95 ms
152                   18.45 ms
153                   19.94 ms
154                   15.57 ms
155                   24.84 ms
156                   26.59 ms
157                   25.46 ms
158                   36.44 ms
159                   35.07 ms
160                   34.78 ms
161                   32.98 ms
162                   35.28 ms
163                   29.07 ms
164                   20.68 ms
165                   14.47 ms
166                   23.24 ms
167                   14.68 ms
168                   21.19 ms
169                   30.06 ms
170                   20.62 ms
171                   22.03 ms
172                   26.70 ms
173                   18.25 ms
174                   26.36 ms
175                   28.68 ms
176                   20.02 ms
177                   15.63 ms
178                   20.45 ms
179                   16.71 ms
180                   18.13 ms
181                   18.84 ms
182                   25.96 ms
183                   17.39 ms
184                   18.09 ms
185                   17.67 ms
186                   18.40 ms
187                   25.63 ms
188                   17.04 ms
189                   17.65 ms
190                   24.91 ms
191                   21.33 ms
192                   17.60 ms
193                   19.24 ms
194                   28.07 ms
195                   34.49 ms
196                   26.00 ms
197                   32.41 ms
198                   23.04 ms
199                   30.00 ms
200                   26.68 ms
201                   23.04 ms
202                   16.09 ms
203                   18.35 ms
204                   22.23 ms
205                   13.62 ms
206                   20.02 ms
207                   15.64 ms
208                   17.98 ms
209                   16.95 ms
210                   25.85 ms
211                   17.19 ms
212                   23.54 ms
213                   16.77 ms
214                   21.46 ms
215                   30.38 ms
216                   21.05 ms
217                   27.55 ms
218                   27.12 ms
219                   18.51 ms
220                   14.88 ms
221                   18.81 ms
222                   19.40 ms
223                   26.78 ms
224                   19.87 ms
225                   17.13 ms
226                   18.45 ms
227                   18.98 ms
228                   31.06 ms
229                   34.58 ms
230                   24.25 ms
