Label                  Latency
1                     19.64 ms
2                      7.55 ms
3                     14.49 ms
4                     15.41 ms
5                     12.33 ms
6                      5.26 ms
7                     17.18 ms
8                     11.11 ms
9                     11.05 ms
10                     9.01 ms
11                    18.92 ms
12                    16.85 ms
13                    10.77 ms
14                     4.70 ms
15                    18.64 ms
16                    20.59 ms
17                    16.53 ms
18                    10.46 ms
19                     4.39 ms
20                    18.34 ms
21                    12.28 ms
22                     6.20 ms
23                    20.15 ms
24                     4.10 ms
25                    28.03 ms
26                    18.93 ms
27                     5.87 ms
28                    19.84 ms
29                     3.80 ms
30                    17.71 ms
31                    16.67 ms
32                    20.59 ms
33                    19.53 ms
34                     3.48 ms
35                    17.40 ms
36                    12.34 ms
37                     5.27 ms
38                    19.22 ms
39                    15.15 ms
40                     7.09 ms
41                    19.03 ms
42                     4.95 ms
43                    18.88 ms
44                    12.84 ms
45                     6.77 ms
46                    22.71 ms
47                     6.67 ms
48                    24.60 ms
49                    19.52 ms
50                     6.46 ms
51                    19.39 ms
52                     4.34 ms
53                    18.28 ms
54                    15.20 ms
55                    16.15 ms
56                    15.07 ms
57                    14.01 ms
58                    12.94 ms
59                    17.87 ms
60                    16.85 ms
61                     9.78 ms
62                     3.72 ms
63                    22.62 ms
64                    19.55 ms
65                     5.47 ms
66                    19.41 ms
67                    23.34 ms
68                    17.28 ms
69                    11.22 ms
70                     5.15 ms
71                    19.09 ms
72                    13.03 ms
73                     7.00 ms
74                    19.92 ms
75                    14.86 ms
76                     8.83 ms
77                    12.76 ms
78                    26.70 ms
79                    19.61 ms
80                     4.55 ms
81                    18.49 ms
82                    12.43 ms
83                    11.37 ms
84                    10.30 ms
85                     4.24 ms
86                    18.18 ms
87                    12.12 ms
88                     9.06 ms
89                    12.00 ms
90                     3.93 ms
91                    17.86 ms
92                    13.83 ms
93                     5.76 ms
94                    20.70 ms
95                     5.62 ms
96                    17.57 ms
97                    12.52 ms
98                     5.44 ms
99                    21.38 ms
100                    5.34 ms
101                    7.24 ms
102                   19.18 ms
103                    8.11 ms
104                   12.05 ms
105                   13.00 ms
106                    9.93 ms
107                   13.86 ms
108                   17.83 ms
109                   21.77 ms
110                   19.68 ms
111                    6.62 ms
112                   19.54 ms
113                    8.47 ms
114                   10.39 ms
115                   15.34 ms
116                   20.27 ms
117                   20.21 ms
118                    7.15 ms
119                   11.09 ms
120                   12.02 ms
121                    5.93 ms
122                   19.88 ms
123                    3.86 ms
124                   18.80 ms
125                   11.71 ms
126                    8.65 ms
127                   11.56 ms
